"x","y","depth"
-121.394353,44.35558,480
-122.9968,42.44326,19
-123.354745,42.385814,60
-123.01893,42.30203,57
-122.80794,42.25388,47
-122.8311111,42.50833333,53
-117.061277,43.65529444,160
-122.4158333,42.11111111,120
-123.0714,42.2508,100
-121.3933333,44.17138889,45
-123.28617,44.53955,135
-120.721389,42.001111,94
-117.47323,44.22,100
-121.79081,43.43187,7
-123.24329,44.67593,265
-123.28962,43.62432,64
-123.42065,43.21144,290
-123.54074,43.04599,116
-123.9473,44.67558,4
-122.9791667,42.43138889,22
-122.865,42.66777778,206
-122.8702778,42.57944444,314
-122.80322,42.26003,212
-122.82098,42.2452,223
-123.1217,44.616973,15
-123.13533,45.40472,120
-121.0961111,44.36194444,86
-122.61209,44.7541,70
-117.0594,43.79436,12
-123.61816,43.13928,87
-123.19204,42.81812,25
-123.56698,43.45409,31
-123.56738,43.45345,65
-120.6661111,45.05555556,360
-122.9788889,44.84611111,290
-122.8336111,42.26555556,14
-122.9580556,42.57861111,161
-122.8119444,42.58527778,95
-122.8097222,42.61694444,151
-117.689,44.49107,8
-122.81964,42.26369,48
-123.77501,43.65687,56
-121.2316667,44.01027778,840
-121.8301389,43.34725,12
-118.0330556,44.72583333,330
-120.4033,43.4846,590
-123.034571,44.649301,41
-123.71173,43.66334,248
-122.45426,42.1223,322
-123.0104,42.3035,85
-122.8165,42.62865,345
-123.060933,44.854031,61
-120.956795,44.346538,12
-121.2975,44.64916667,500
-121.2975,44.64805556,690
-122.74467,45.23701,76
-122.72997,42.37085,309
-122.9744444,44.79305556,36
-117.90915,44.498067,265
-118.57981,44.37259,5
-120.9166667,44.50055556,14
-123.356282,42.379219,158
-122.8958,42.40733,45
-122.9708,42.169,160
-122.6977,42.61445,150
-123.21,42.37027778,440
-122.5448,42.2374,39
-123.0852778,44.83416667,50
-123.0852778,44.83333333,87
-122.127234,42.433835,74
-123.139176,44.875731,25
-123.1641667,45.31,15
-123.1302778,42.71388889,150
-123.445,42.51934,75
-122.9801,42.28203,94
-122.932,42.30672,288
-122.8131,42.62202,132
-123.9669167,45.45608333,8.7
-117.059413,43.765758,22
-117.4704,44.58717,85
-122.73321,42.25257,122
-122.6419444,42.375,160
-117.056117,43.7883,180
-123.0258333,42.25194444,45
-121.742738,42.226987,446
-123.0844444,45.15527778,8
-117.380167,43.94655,13.5
-122.5754,45.4278,19.5
-122.6845,42.57613,120
-122.9226,42.4511,55
-123.27582,44.90152,130
-122.98476,44.80011,140
-116.964783,44.001366,18
-117.408207,44.610088,180
-117.023915,44.051824,340
-122.8963889,45.31722222,44
-117.6688,42.09732,6
-116.984815,44.012767,43
-122.69845,42.20603,50
-117.6018,43.859283,10
-121.2480556,45.25194444,395
-121.2444444,45.25444444,400
-121.1658333,45.24805556,10
-123.5743056,43.08883333,25
-123.7057778,43.05886111,93
-123.39823,43.16366,90
-116.97215,44.0226,10
-122.936813,42.387162,41
-123.5010278,43.33822222,160
-123.4267,42.438897,67
-121.35831,42.03635,253
-117.031,43.8694,9
-122.7531,42.422,100
-122.89913,42.3827,80
-123.46003,43.29279,35
-118.9357222,43.85302778,145
-120.8897222,44.285,450
-121.5113889,45.60333333,345
-119.9163,44.55532,38
-123.5024,42.42951,120
-121.2544444,44.335,190
-121.0519444,44.20722222,10
-123.0529444,43.26669444,47
-123.214,43.262,50
-121.1744444,44.32638889,235
-122.913034,44.561056,30
-121.2941667,44.70388889,450
-122.74729,42.55025,202
-122.80581,42.20962,67
-122.85552,42.26934,82
-122.86275,42.4967,88
-123.33781,43.57971,115
-121.245,44.12888889,630
-121.83927,43.35257,13
-117.006848,44.05578,37
-122.882609,42.53067,130
-122.868307,42.52569,75
-123.038261,42.447008,100
-118.95732,43.18595,560
-118.6126111,44.48225,410
-121.1736111,44.09027778,610
-117.07633,43.995705,12
-123.2743889,43.22494444,45
-123.3126389,42.95633333,30
-117.0444,43.91587,65
-117.025808,44.076182,41
-121.0247222,44.23777778,450
-123.29773,43.59072,118
-123.21129,43.52371,190
-123.40432,43.30421,37
-123.30307,43.6054,220
-121.2022222,44.23111111,520
-123.3362222,43.50369444,19
-121.5111111,44.28638889,150
-119.145276,44.603462,242
-122.7945333,44.8006775,27
-120.9186111,44.87666667,380
-122.99,44.702294,26
-123.139937,42.389631,90
-123.18438,43.56834,66
-123.58889,43.08791,117
-123.56622,43.09953,121
-122.707451,42.586604,110
-119.1339,44.41628,8
-122.794415,45.006083,164
-117.011853,43.86579,9
-123.21916,43.61209,184
-123.38119,43.38265,22
-123.38302,43.38651,226
-123.53358,43.3976,74
-123.5293,43.3978,179
-122.3791667,43.57722222,11
-122.619763,42.170403,190
-122.638314,42.152856,120
-122.831126,42.447194,75
-123.2177778,45.31638889,3.5
-120.4655556,44.90444444,56
-118.669066,43.594428,80
-120.4441667,44.90944444,50
-116.981816,44.020333,54
-122.90426,44.85855,140
-122.8826,44.85284,110
-123.04717,42.425466,100
-122.94886,44.83295,17
-122.05029,44.27319,55
-121.83285,43.35451,14
-123.57198,43.54076,104
-123.3311,43.49815,135
-123.18304,43.22961,73
-123.57143,43.54128,26
-123.19773,43.16604,120
-123.19332,43.16688,368
-123.2143333,43.26144444,139
-117.012495,44.172084,292
-117.011015,44.171147,360
-120.9,44.30333333,530
-121.4433333,44.18083333,630
-121.4836111,44.19833333,495
-123.57076,43.09571,126
-123.40986,42.72104,55
-120.7872222,45.27277778,290
-122.8137,42.629708,150
-121.264177,44.26384,385
-122.918691,42.308846,120
-122.979361,42.279005,215
-122.940166,42.340236,40
-123.2436,44.57322,21
-123.157416,44.819595,23
-119.9108333,45.79222222,716
-123.079448,44.610554,35
-122.813591,42.629577,160
-122.84158,42.421626,75
-122.878521,43.238902,95
-123.373474,43.359659,98
-121.1836111,44.41638889,690
-123.45641,44.86234,59
-117.254098,43.993824,220
-123.2601111,42.42145,204
-123.3665,44.93129,32
-121.2327778,45.44555556,140
-123.056094,44.618544,20
-122.593709,42.076306,256
-117.94759,45.297158,45
-117.23315,44.01036,7
-117.2939972,44.051625,90
-117.218575,44.006175,90
-122.6431,45.09101,18
-122.876223,42.258004,225
-123.172283,42.457501,40
-123.201,42.41835,170
-123.27016,42.22196,99
-122.41,45.1701,258
-122.93988,44.98912,70
-123.33135,45.19576,150
-123.32146,42.21431,143
-122.88246,42.28917,90
-123.43398,42.35651,73
-117.9047326,45.3478952,32
-117.202464,44.035544,140
-123.073131,42.475196,110
-123.047715,42.214425,140
-117.01034,43.926294,29
-121.2358333,44.24166667,370
-117.285979,43.983391,90
-121.1958333,44.38361111,240
-122.9298333,44.82405556,5
-120.9986111,44.275,338
-123.095272,45.611762,255
-123.0241667,44.06333333,55
-123.1977778,44.16333333,53
-122.8,42.62555556,80
-123.4957,43.15466,26
-123.46952,43.24803,54
-117.6166667,43.88138889,19
-121.2408333,44.24472222,350
-121.0452778,44.29555556,312
-121.2313889,44.25777778,350
-121.1883333,44.34861111,139
-119.7723528,45.76775278,775
-121.3288889,44.18194444,570
-117.9191,44.34127,140
-119.7612417,45.76431111,705
-121.0344444,44.24722222,450
-123.32811,43.29098,80
-121.0308333,44.07388889,715
-120.9238889,44.21055556,98
-117.7827778,44.90583333,21
-121.1516667,44.35027778,150
-123.4136389,43.14219444,22
-117.9939,45.3181,51
-123.45409,45.25909,50
-123.40541,45.30979,241
-123.5538889,43.38555556,55
-117.1966667,44.03388889,188
-121.2444444,44.33055556,238
-121.1877778,44.325,460
-122.67877,42.23097,222
-121.4341667,44.2875,390
-121.4644444,44.31694444,500
-122.70819,43.077352,22
-123.2825833,43.51422222,170
-123.57229,43.09644,116
-123.56505,43.09799,101
-123.42898,43.78589,66
-123.07414,43.29372,119
-123.22236,43.51388,117
-123.26106,43.30198,55
-123.4441667,45.00416667,8
-119.065077,42.734782,160
-119.06811,42.74403,123
-122.98868,44.86844,45
-122.93472,44.93875,45
-123.43588,42.48616,177
-117.9221167,44.33586667,38
-121.3411111,44.15277778,670
-121.84104,43.34486,10
-117.106183,43.860683,169
-121.87074,43.34675,11
-120.79431,44.1125,42
-123.33485,43.575391,25
-121.4922222,44.34,680
-121.2569444,44.19694444,500
-123.7073056,43.05588889,20
-123.7073056,43.05583333,79
-117.284722,43.998611,57
-123.50974,43.24382,297
-123.54553,43.0305,110
-123.49149,43.29757,230
-117.2194444,44.035,548
-118.3648583,43.87421944,17
-118.34325,43.87222778,21
-121.0811111,44.08055556,730
-123.66788,43.62757,82
-123.45522,43.36752,35
-122.98684,44.86592,183
-117.048365,43.8767,180
-117.054722,43.92321,146
-117.1152,44.17825,45
-117.005808,43.905162,16
-116.9935,43.8892,14
-116.9499,43.9948,11
-117.3859,43.94,3
-123.6501775,45.4834675,115
-116.979722,44.011745,22
-119.085209,42.727782,145
-117.115967,44.17715,28
-117.1137,44.17687,940
-123.079037,43.308541,80
-123.056877,43.317829,38
-120.7430556,45.36388889,525
-123.25623,42.26861,137
-123.43004,42.54211,127
-123.67313,42.10926,21
-119.021,43.6116,21
-119.2445278,43.52227778,163
-123.5204444,43.23380556,189
-117.461,44.31628,60
-123.27838,42.93719,43
-123.31699,43.51845,28
-123.39627,43.3935,36
-123.23139,43.39743,23
-123.25131,43.02921,138
-123.37011,43.08296,38
-121.2166667,45.09416667,56
-116.976019,44.035167,60
-117.00048,43.87538,20
-118.083483,43.750207,12
-117.7128,43.99297,210
-119.782785,45.756662,185
-119.776118,45.739164,174
-119.763893,45.74593,153
-121.83265,43.354355,16
-121.3597222,44.06333333,395
-122.9856056,44.37216667,4
-116.99864,43.885231,14
-123.43868,43.66088,136
-123.3529,43.41952,36
-123.61784,43.12923,23
-123.57629,43.40958,78
-123.22028,43.51329,58
-123.40816,43.40093,95
-121.82633,43.34404,15
-117.97217,45.380229,160
-123.1586944,43.46930556,163
-123.5742222,43.63394444,30
-123.4729444,43.30441667,35
-123.4711389,43.30577778,40
-123.997815,42.978252,140
-123.5548056,43.10144444,110
-123.4754722,43.30869444,180
-123.2415278,44.96772222,35
-123.2415833,44.96714167,31
-123.2423056,44.96796667,48
-123.2406667,44.966825,3
-117.063689,44.236397,22
-123.0063333,45.07386111,37
-123.4523056,45.00425,10
-119.2515,44.72843,107
-117.0762,43.86327,235
-117.13,44.15893,320
-121.84044,43.34473,12
-121.2583333,44.26166667,300
-121.84136,43.34789,14
-123.23412,43.3913,84
-123.16673,43.47565,780
-122.820779,42.6133333,500
-117.0594,43.8262,100
-122.9061111,44.89994444,6
-123.1545833,43.31627778,21
-123.1531389,43.31627778,140
-122.911743,43.249464,145
-123.94801,43.0131,140
-121.6985,42.197349,55
-123.37634,43.484444,91
-123.3001,43.60475,131
-121.275271,44.379833,268
-121.3663889,44.13888889,670
-122.631916,45.38533,20
-122.8585028,45.12180833,11
-118.9502,44.45016,156
-117.045187,43.727706,13
-123.088269,44.878428,11
-121.2875,44.18694444,600
-118.5612,43.24214,118
-123.17137,43.53974,97
-123.37968,43.08062,37
-123.28677,42.95197,182
-123.17184,43.53923,78
-120.355,42.166,15
-120.356,42.17,24
-123.548759,43.016764,41
-123.669367,43.03509,140
-123.4684167,43.106,32
-123.3283333,42.95002778,120
-123.1904722,43.30975,48
-122.89677,44.05625,19
-122.180256,42.8709726,400
-122.98934,44.85949,260
-122.76605,44.83883,78
-122.78894,45.02159,75
-122.05418,44.96228,160
-122.80566,44.6087,99
-119.17222,42.93516,642
-123.259569,43.211995,25
-122.9826,44.84111,62
-121.133,44.256,341
-121.2075,45.26527778,130
-121.025,44.20583333,270
-121.0247222,44.205,280
-118.433623,43.229092,111
-122.9679,44.75583,235
-117.97918,45.40233,57
-117.07533,43.844333,39
-121.045588,45.454978,194
-121.26776,45.19769444,130
-117.963688,45.306045,39
-116.9363,44.02033,13
-117.234391,43.67448,100
-123.335115,43.383412,80
-123.364891,43.105994,60
-123.164297,42.971518,13
-121.3083333,44.46888889,780
-116.941693,44.15174,40
-121.35875,44.10525,635
-122.863385,45.01251,21
-117.5791,43.9807,280
-119.136236,43.512822,39
-122.7395,44.99197,240
-122.76418,44.78023,240
-122.76251,44.78017,280
-122.98308,44.79982,80
-122.88955,44.91373,240
-122.98517,44.84116,300
-123.32219,45.19662,60
-117.4155,43.9232,463
-120.9922222,44.08361111,40
-121.343,44.14988889,670
-121.3430556,44.15416667,680
-117.5819,44.02878,97
-117.417359,44.1391503,20
-122.488894,42.752304,67
-122.31355,42.39323,26
-117.9827,45.3388,52
-117.99475,45.325833,74
-117.954086,44.868385,250
-117.095,43.82005,16
-123.0667,44.83134,5
-123.3846078,44.79381465,85
-121.82611,43.34647,13
-121.22025,44.29666667,210
-123.310472,42.677922,6
-123.4731312,43.3423501,53
-123.4730355,43.3451988,19
-123.1635287,43.3948107,78
-118.9787,43.58589,6
-119.958413,44.060417,361
-122.81517,42.36535,279
-117.161393,43.747944,330
-121.4894444,44.31797222,630
-123.3176098,44.98863,57
-122.683722,45.532271,17
-122.684115,45.532263,17
-122.275,42.4519,51
-120.0255444,44.11913056,364
-122.967814,42.383935,130
-122.9708,42.415256,25
-121.065356,45.030776,45
-117.0205,43.99762,25
-116.985632,43.995655,19
-117.0526,43.85233,40
-117.016645,44.036559,12
-121.4089722,44.14480556,50
-117.3608,43.9677,13
-121.076871,44.087379,665
-120.21931,43.84545,540
-121.168162,44.305268,274
-121.342237,44.140538,605
-117.35442,43.91706,22
-117.3568,43.91262,320
-122.68588,44.79282,14
-122.6778946,42.21557999,85
-117.160426,43.832799,20
-117.400953,43.929991,430
-123.53371,43.14869,106
-123.40907,43.15355,128
-123.5345,43.1518,86
-121.193699,44.310082,220
-119.03072,43.44982,28
-118.550726,43.25753,110
-121.2618889,44.25027778,420
-121.3499,44.1555,722
-121.4050556,44.09886111,370
-122.74791,44.99354,352
-123.0111111,44.86488889,59
-121.1371111,44.35933333,185
-123.0822222,43.61305556,49
-117.13317,43.812781,41
-120.8921944,45.16063889,330
-120.6388889,45.30166667,310
-122.5163269,42.23727798,50
-121.274432,44.399026,268
-121.31274,44.115038,161
-121.042908,44.30496,284
-123.21209,43.41998,35
-123.3136,42.95923,57
-123.58973,43.34423,66
-119.16336,43.50211,95
-121.4321111,45.40447222,230
-122.165566,43.142937,10
-123.0756335,43.2606298,125
-123.3177017,43.2293057,50
-123.7333223,43.0104938,35
-123.653379,43.0561824,223
-123.4534347,43.2790912,20
-123.14278,43.30164,18
-123.1435242,43.3024712,18
-123.0419,44.80835,50
-121.1528889,45.20930556,310
-119.0393376,43.431385,112
-121.2045,44.29122222,55
-117.091796,43.74366,174
-122.9655,44.76322,82
-122.9241,45.03893,46
-123.33139,43.31644,90
-123.41765,43.27641,35
-123.50135,43.34226,137
-123.22206,43.51465,36
-121.411036,44.334378,595
-121.2224167,44.29338889,250
-123.3697784,43.0775818,260
-123.5231537,43.2413768,265
-118.4613,43.75923,22
-123.0010833,46.03211111,162
-122.9042,44.89878,60
-123.53362,43.52711,130
-121.320067,44.528208,603
-122.87151,42.49078,150
-122.9549,42.34579,150
-123.03132,44.85324,165
-122.46837,45.1559,170
-123.08522,44.90785,150
-122.82258,44.72251,140
-121.3071944,44.14269444,685
-121.066157,44.090121,661
-120.817684,44.240758,265
-121.318419,44.142526,230
-117.7167222,42.83497222,80
-121.82626,43.34718,12
-117.0544,43.9165,199
-117.088608,43.820331,35
-117.17645,43.75387,36
-117.02567,43.959658,58
-117.407665,44.12277,65
-122.3896,44.75643,32
-121.031278,44.184177,381
-123.5361704,43.0153014,178
-123.4119167,43.14109956,23
-119.9011389,44.51725,300
-121.361051,44.013214,400
-123.31974,43.41233,78
-123.48712,43.49519,110
-121.363179,44.013875,440
-123.249963,44.338557,22
-120.8053056,44.15044444,475
-119.1912,44.42262,111
-120.7880278,44.16155556,525
-120.822065,43.428942,234
-121.242592,44.246948,316
-123.88269,42.86985,82
-123.54401,43.62265,85
-123.52613,43.174,49
-123.40281,43.30589,195
-122.9281,44.74931,13
-123.1124,43.954,64
-122.9337,44.93613,14
-121.458015,44.203177,435
-121.269045,44.414103,146
-121.247325,44.319811,209
-122.9276509,44.92709077,63
-122.93534,44.93774,80
-123.13176,44.98738,400
-122.93469,44.93855,80
-122.99749,44.86765,70
-123.9507309,43.1566769,18
-123.2334,43.38131,90
-121.033033,44.074847,661
-123.37078,42.350827,190
-120.7900556,44.30708333,22
-121.317949,44.156087,428
-117.3701,44.10903,11
-116.9822,44.2394,10
-123.1871,44.57555,19
-122.9396,45.06412,63
-122.7318038,44.93919679,51
-122.8927,45.04147,51
-121.006521,44.295959,354
-121.2730556,44.18519444,740
-117.933957,44.337674,15
-117.0527,44.00917,15
-123.33401,43.36244,288
-123.36603,43.19446,234
-123.4799,44.11817,94
-123.4777,44.11757,26
-121.250953,44.130092,640
-123.0530556,43.91805556,37
-122.76442,45.469348,23
-117.17511,43.753435,76
-121.2300833,45.08922222,112
-121.2426667,45.09091667,92
-122.835232,42.826594,275
-121.67068,42.19914,246
-121.243938,44.13248,622
-121.058855,44.328464,128
-121.080141,44.084091,635
-116.985796,44.106028,80
-123.5805172,43.0674726,85
-123.336722,42.9988,64
-121.2370556,44.26152778,300
-122.9605097,44.7609609,115
-123.411627,43.2976349,380
-122.96095,44.75977,39
-123.500863,43.233398,110
-123.3313,44.05935,34
-123.62124,42.27465,46
-122.98742,42.20949,156
-122.50979,42.24007,77
-122.960315,44.760772,37
-117.87425,43.905586,238
-117.927222,45.337222,40
-123.68696,43.0534,123
-123.69042,43.05298,28
-123.6708221,43.0343586,19
-123.490336,43.501786,121
-123.3165,44.55606,17
-118.57118,43.56531,21
-123.490631,43.501832,33
-123.304338,42.963171,105
-123.560157,43.105079,140
-123.24706,43.38451,35
-118.2042,43.74528,320
-117.9603,43.42445,260
-123.198023,43.077375,18
-123.391119,43.080194,20
-123.391073,43.080441,36
-122.93204,42.30063,173
-122.78764,42.31355,311
-123.14696,44.641226,18
-123.4532505,43.298021,18
-122.52283,42.29418,90
-123.159799,42.428936,30
-117.16243,44.23887,325
-123.35401,42.37899,287
-123.34676,42.37275,333
-123.48981,42.53597,159
-123.27203,42.27318,78
-122.96942,42.42328,63
-122.80552,42.20981,198
-122.55587,42.24308,176
-123.48939,42.5354,38
-123.4654,45.07417,224
-123.464,45.07542,58
-123.37679,43.25536,128
-123.30005,42.5335,103
-117.0066,43.8769,5
-123.207282,45.852593,150
-120.90075,44.27911111,340
-116.966359,43.988885,20
-122.59058,42.15172,221
-117.7892,42.7864,205
-120.5833333,43.64475,780
-122.977,45.04892,20
-123.3624,44.33633,274
-123.3603,44.33748,345
-122.822312,42.921332,240
-122.8136831,42.92323608,46
-122.9682305,45.83089685,90
-120.088054,45.012501,149
-120.825922,44.234757,276
-119.01462,43.62376,21
-122.5957,42.1941,160
-123.141,42.1841,140
-123.49918,42.33964,66
-119.14905,44.61887,90
-120.64217,44.30981,365
-121.660371,44.359705,265
-116.9819,44.06889,15
-121.1544444,45.51638889,278
-123.48084,42.538866,310
-122.948444,42.304795,101
-122.44696,42.11829,288
-123.42889,42.38802,565
-123.3037,42.42215,115
-123.2915,42.4598,131
-122.55824,42.0764,391
-117.277873,42.926045,284
-121.04454,44.083711,660
-122.8972328,45.97598471,170
-121.16875,45.49591667,230
-123.841491,45.506593,50
-121.5958815,43.55305335,22
-123.3186,42.5806,146
-118.54103,42.16469,25
-118.54103,42.13961,28
-123.0666876,46.11171938,190
-121.9251072,43.49671352,21
-121.5279833,43.66028766,20
-121.5127703,43.67414109,16
-123.26267,42.21278,114
-121.2221389,45.26666667,25
-117.3114,44.08354,12
-119.3984406,45.9108307,50
-122.5626,45.11583,15
-122.9028,44.86709,17
-117.05406,43.90549,120
-117.075978,43.861742,194
-122.20442,42.364098,394
-118.2348,42.3378,368
-122.76882,42.33345,363
-117.6708222,44.18593889,62
-123.86702,43.65697,206
-123.33448,43.52377,84
-117.075372,43.855441,45
-123.0556564,45.21250254,84
-117.4353417,45.50468889,175
-119.84106,42.18099779,22
-117.3405,42.94053,70
