year, 	month, 	day, 	hour, 	minute, 	second,	Significant Wave Height (m), 	Peak period (s), 	Ice thickness (m)
   2.0120000e+03   9.0000000e+00   1.4000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00   1.7900000e+00   6.6493506e+00   8.4496582e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00   1.8200000e+00   7.1111111e+00   6.1270020e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00   1.7300000e+00   7.7575758e+00   5.6419434e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00   1.7200000e+00   8.1269841e+00   5.0542969e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00   1.7900000e+00   7.4202899e+00   3.3418457e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00   1.7200000e+00             NaN   1.5796387e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00   1.5900000e+00             NaN   1.2437988e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00   1.6700000e+00   8.1269841e+00   2.0794922e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00   1.4600000e+00   7.7575758e+00   2.5613281e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00   1.5000000e+00   8.2580645e+00   3.7777832e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00   1.5400000e+00   8.2580645e+00   4.0293457e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00   1.4900000e+00   5.8850575e+00   4.1482910e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00   1.5800000e+00   7.5294118e+00   4.2711426e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00   1.5100000e+00   7.5294118e+00   4.4302734e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00   1.6200000e+00   8.0000000e+00   4.5655762e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN             NaN   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.4000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00   1.5400000e+00   8.0000000e+00   3.4835937e-02
   2.0120000e+03   9.0000000e+00   1.4000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00   1.7100000e+00   6.9189189e+00   1.0754395e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00   1.5200000e+00   8.1269841e+00   6.7587891e-03
   2.0120000e+03   9.0000000e+00   1.5000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00   1.5000000e+00   7.7575758e+00   1.2519043e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00   1.4700000e+00   8.0000000e+00   1.4115234e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00   1.6500000e+00   7.3142857e+00   2.6810547e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00   1.5500000e+00   6.5641026e+00   7.1134277e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00   1.5000000e+00   7.2112676e+00   2.9424805e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00   1.5700000e+00   7.6417910e+00   2.8652832e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00   1.5500000e+00   7.7575758e+00   3.4507324e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00   1.4200000e+00   7.4202899e+00   3.4967285e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00   1.3700000e+00   7.7575758e+00   2.9553711e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00   1.3900000e+00   7.1111111e+00   2.5214844e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00   1.3100000e+00   7.3142857e+00   1.4672852e-02
   2.0120000e+03   9.0000000e+00   1.5000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00   1.1400000e+00   7.5294118e+00   1.1883789e-02
