latitude,longitude,SSMI x-location (km),SSMI y-location (km),thickness,,
71.151,174.583,"-1,312.5","1,587.5",176.5,,
71.293,174.043,"-1,287.5","1,587.5",172.5,,
71.434,173.494,"-1,262.5","1,587.5",174.8,,
71.573,172.937,"-1,237.5","1,587.5",183,,
71.711,172.372,"-1,212.5","1,587.5",188.4,,
71.847,171.798,"-1,187.5","1,587.5",185.1,,
71.981,171.215,"-1,162.5","1,587.5",176.2,,
72.113,170.623,"-1,137.5","1,587.5",168.8,,
72.243,170.022,"-1,112.5","1,587.5",166,,
72.372,169.413,"-1,087.5","1,587.5",166.1,,
72.498,168.794,"-1,062.5","1,587.5",167.9,,
72.623,168.166,"-1,037.5","1,587.5",171.2,,
72.745,167.53,"-1,012.5","1,587.5",176.3,,
72.865,166.884,-987.5,"1,587.5",182.8,,
72.984,166.228,-962.5,"1,587.5",189.9,,
73.1,165.564,-937.5,"1,587.5",196.3,,
73.214,164.89,-912.5,"1,587.5",200.7,,
73.325,164.208,-887.5,"1,587.5",203.8,,
73.434,163.516,-862.5,"1,587.5",207.5,,
73.541,162.814,-837.5,"1,587.5",212.1,,
73.645,162.104,-812.5,"1,587.5",215.6,,
73.747,161.384,-787.5,"1,587.5",216.1,,
73.846,160.656,-762.5,"1,587.5",214.4,,
73.943,159.918,-737.5,"1,587.5",212.5,,
74.037,159.171,-712.5,"1,587.5",211.4,,
74.129,158.416,-687.5,"1,587.5",211.5,,
74.217,157.652,-662.5,"1,587.5",212.9,,
74.303,156.879,-637.5,"1,587.5",215.1,,
74.386,156.098,-612.5,"1,587.5",215.8,,
74.466,155.308,-587.5,"1,587.5",214.8,,
74.544,154.511,-562.5,"1,587.5",211.9,,
74.618,153.705,-537.5,"1,587.5",205.8,,
74.689,152.892,-512.5,"1,587.5",194.8,,
74.757,152.071,-487.5,"1,587.5",180.4,,
74.822,151.243,-462.5,"1,587.5",165.6,,
74.884,150.408,-437.5,"1,587.5",153.5,,
74.943,149.566,-412.5,"1,587.5","9,999",,
74.998,148.717,-387.5,"1,587.5","9,999",,
75.05,147.863,-362.5,"1,587.5","9,999",,
75.099,147.002,-337.5,"1,587.5","9,999",,
75.145,146.136,-312.5,"1,587.5","9,999",,
75.187,145.265,-287.5,"1,587.5",159.6,,
75.226,144.389,-262.5,"1,587.5",0,,
75.261,143.509,-237.5,"1,587.5","9,999",,
75.293,142.624,-212.5,"1,587.5","9,999",,
75.321,141.736,-187.5,"1,587.5",0,,
75.346,140.845,-162.5,"1,587.5","9,999",,
75.368,139.95,-137.5,"1,587.5","9,999",,
75.385,139.054,-112.5,"1,587.5","9,999",,
75.4,138.155,-87.5,"1,587.5","9,999",,
75.41,137.255,-62.5,"1,587.5","9,999",,
75.418,136.353,-37.5,"1,587.5",140.7,,
75.421,135.451,-12.5,"1,587.5","9,999",,
75.421,134.549,,12.5,"1,587.5",166.6,
75.418,133.647,,37.5,"1,587.5",164.3,
75.41,132.745,,62.5,"1,587.5",155.5,
75.4,131.845,,87.5,"1,587.5",150.2,
75.385,130.946,112.5,"1,587.5",150.9,,
75.368,130.05,137.5,"1,587.5",152.8,,
75.346,129.155,162.5,"1,587.5",153.1,,
75.321,128.264,187.5,"1,587.5",151.6,,
75.293,127.376,212.5,"1,587.5",148.8,,
75.261,126.491,237.5,"1,587.5",145.5,,
75.226,125.611,262.5,"1,587.5",144.4,,
75.187,124.735,287.5,"1,587.5",147.4,,
75.145,123.864,312.5,"1,587.5",152.4,,
75.099,122.998,337.5,"1,587.5",156,,
75.05,122.137,362.5,"1,587.5",157.9,,
74.998,121.283,387.5,"1,587.5",159.9,,
74.943,120.434,412.5,"1,587.5",163.7,,
74.884,119.592,437.5,"1,587.5",167.9,,
74.822,118.757,462.5,"1,587.5",172,,
74.757,117.929,487.5,"1,587.5",174.6,,
74.689,117.108,512.5,"1,587.5",173.2,,
74.618,116.295,537.5,"1,587.5",165.6,,
74.544,115.489,562.5,"1,587.5",156.9,,
74.466,114.692,587.5,"1,587.5",155.1,,
74.386,113.902,612.5,"1,587.5",161.7,,
74.303,113.121,637.5,"1,587.5",0,,
74.217,112.348,662.5,"1,587.5","9,999",,
74.129,111.584,687.5,"1,587.5","9,999",,
74.037,110.829,712.5,"1,587.5",183.3,,
73.943,110.082,737.5,"1,587.5",0,,
73.846,109.344,762.5,"1,587.5",0,,
73.747,108.616,787.5,"1,587.5","9,999",,
73.645,107.896,812.5,"1,587.5","9,999",,
73.541,107.186,837.5,"1,587.5","9,999",,
73.434,106.484,862.5,"1,587.5","9,999",,
73.325,105.792,887.5,"1,587.5","9,999",,
73.214,105.11,912.5,"1,587.5","9,999",,
73.1,104.436,937.5,"1,587.5","9,999",,
72.984,103.772,962.5,"1,587.5","9,999",,
72.865,103.116,987.5,"1,587.5","9,999",,
72.745,102.47,"1,012.5","1,587.5","9,999",,
72.623,101.834,"1,037.5","1,587.5","9,999",,
72.498,101.206,"1,062.5","1,587.5","9,999",,
72.372,100.587,"1,087.5","1,587.5","9,999",,
72.243,99.978,"1,112.5","1,587.5","9,999",,
72.113,99.377,"1,137.5","1,587.5","9,999",,
71.981,98.785,"1,162.5","1,587.5","9,999",,
71.847,98.202,"1,187.5","1,587.5","9,999",,
64.574,-170.181,"-2,287.5","1,612.5",-1,,
64.753,-170.478,"-2,262.5","1,612.5",-1,,
64.932,-170.779,"-2,237.5","1,612.5",-1,,
65.111,-171.085,"-2,212.5","1,612.5",-1,,
65.289,-171.396,"-2,187.5","1,612.5",-1,,
65.466,-171.711,"-2,162.5","1,612.5",-1,,
65.642,-172.03,"-2,137.5","1,612.5","9,999",,
65.818,-172.355,"-2,112.5","1,612.5","9,999",,
65.994,-172.684,"-2,087.5","1,612.5","9,999",,
66.169,-173.019,"-2,062.5","1,612.5","9,999",,
66.343,-173.358,"-2,037.5","1,612.5","9,999",,
66.516,-173.703,"-2,012.5","1,612.5","9,999",,
66.688,-174.053,"-1,987.5","1,612.5","9,999",,
66.86,-174.408,"-1,962.5","1,612.5","9,999",,
67.031,-174.769,"-1,937.5","1,612.5","9,999",,
67.201,-175.135,"-1,912.5","1,612.5",0,,
67.371,-175.507,"-1,887.5","1,612.5","9,999",,
67.539,-175.885,"-1,862.5","1,612.5","9,999",,
67.707,-176.269,"-1,837.5","1,612.5","9,999",,
67.874,-176.658,"-1,812.5","1,612.5","9,999",,
68.04,-177.054,"-1,787.5","1,612.5",0,,
68.204,-177.455,"-1,762.5","1,612.5",0,,
68.368,-177.863,"-1,737.5","1,612.5",0,,
68.531,-178.277,"-1,712.5","1,612.5",0,,
68.693,-178.698,"-1,687.5","1,612.5",0,,
68.854,-179.125,"-1,662.5","1,612.5",0,,
69.014,-179.559,"-1,637.5","1,612.5",263.7,,
69.172,-180,"-1,612.5","1,612.5",265.9,,
69.33,179.552,"-1,587.5","1,612.5",263.9,,
69.486,179.098,"-1,562.5","1,612.5",259.2,,
69.641,178.636,"-1,537.5","1,612.5",254.7,,
69.795,178.167,"-1,512.5","1,612.5",251.6,,
69.948,177.691,"-1,487.5","1,612.5",249.4,,
70.099,177.207,"-1,462.5","1,612.5",244.2,,
70.249,176.716,"-1,437.5","1,612.5",234.7,,
70.397,176.217,"-1,412.5","1,612.5",223.9,,
70.544,175.711,"-1,387.5","1,612.5",215.8,,
70.69,175.197,"-1,362.5","1,612.5",209.5,,
70.834,174.674,"-1,337.5","1,612.5",199.8,,
70.977,174.144,"-1,312.5","1,612.5",184.7,,
71.118,173.606,"-1,287.5","1,612.5",171,,
71.257,173.059,"-1,262.5","1,612.5",167.9,,
71.395,172.504,"-1,237.5","1,612.5",174.5,,
71.531,171.941,"-1,212.5","1,612.5",181.3,,
71.666,171.369,"-1,187.5","1,612.5",181.3,,
71.798,170.789,"-1,162.5","1,612.5",176.3,,
71.929,170.2,"-1,137.5","1,612.5",172.3,,
72.058,169.603,"-1,112.5","1,612.5",170.9,,
72.185,168.996,"-1,087.5","1,612.5",170.2,,
72.31,168.381,"-1,062.5","1,612.5",169.9,,
72.433,167.758,"-1,037.5","1,612.5",171.4,,
72.554,167.125,"-1,012.5","1,612.5",175.8,,
72.673,166.483,-987.5,"1,612.5",182.3,,
72.79,165.833,-962.5,"1,612.5",189.1,,
72.905,165.174,-937.5,"1,612.5",194.7,,
73.017,164.505,-912.5,"1,612.5",197.5,,
73.127,163.828,-887.5,"1,612.5",199.9,,
73.235,163.142,-862.5,"1,612.5",204.8,,
73.341,162.446,-837.5,"1,612.5",212.7,,
73.444,161.742,-812.5,"1,612.5",219.6,,
73.544,161.03,-787.5,"1,612.5",219.8,,
73.642,160.308,-762.5,"1,612.5",212.9,,
73.738,159.578,-737.5,"1,612.5",203.6,,
73.83,158.839,-712.5,"1,612.5",195.8,,
73.921,158.091,-687.5,"1,612.5",191.2,,
74.008,157.335,-662.5,"1,612.5",191.4,,
74.093,156.571,-637.5,"1,612.5",196.2,,
74.175,155.799,-612.5,"1,612.5",201.7,,
74.254,155.019,-587.5,"1,612.5",204.7,,
74.33,154.231,-562.5,"1,612.5",203.6,,
74.403,153.435,-537.5,"1,612.5",197.4,,
74.473,152.632,-512.5,"1,612.5",185.1,,
74.54,151.821,-487.5,"1,612.5",167.9,,
74.604,151.004,-462.5,"1,612.5",149.9,,
74.665,150.18,-437.5,"1,612.5",135.8,,
74.723,149.349,-412.5,"1,612.5","9,999",,
74.778,148.513,-387.5,"1,612.5","9,999",,
74.829,147.67,-362.5,"1,612.5","9,999",,
74.877,146.821,-337.5,"1,612.5","9,999",,
74.922,145.968,-312.5,"1,612.5",143.4,,
74.964,145.109,-287.5,"1,612.5",135.7,,
75.002,144.246,-262.5,"1,612.5",0,,
75.036,143.379,-237.5,"1,612.5","9,999",,
75.068,142.507,-212.5,"1,612.5","9,999",,
75.096,141.633,-187.5,"1,612.5","9,999",,
75.12,140.755,-162.5,"1,612.5","9,999",,
75.141,139.874,-137.5,"1,612.5","9,999",,
75.159,138.991,-112.5,"1,612.5","9,999",,
75.173,138.106,-87.5,"1,612.5","9,999",,
75.183,137.22,-62.5,"1,612.5","9,999",,
75.191,136.332,-37.5,"1,612.5",122,,
75.194,135.444,-12.5,"1,612.5",132.8,,
75.194,134.556,,12.5,"1,612.5",140.3,
75.191,133.668,,37.5,"1,612.5",141.1,
75.183,132.78,,62.5,"1,612.5",139.6,
75.173,131.894,,87.5,"1,612.5",141.4,
75.159,131.009,112.5,"1,612.5",146.8,,
75.141,130.126,137.5,"1,612.5",150.7,,
75.12,129.245,162.5,"1,612.5",150.3,,
75.096,128.367,187.5,"1,612.5",146,,
75.068,127.493,212.5,"1,612.5",139.6,,
75.036,126.621,237.5,"1,612.5",133.5,,
75.002,125.754,262.5,"1,612.5",130.7,,
74.964,124.891,287.5,"1,612.5",133.7,,
74.922,124.032,312.5,"1,612.5",140.6,,
74.877,123.179,337.5,"1,612.5",146.8,,
74.829,122.33,362.5,"1,612.5",149.7,,
74.778,121.487,387.5,"1,612.5",150.1,,
74.723,120.651,412.5,"1,612.5",151.2,,
74.665,119.82,437.5,"1,612.5",154.8,,
74.604,118.996,462.5,"1,612.5",161.2,,
74.54,118.179,487.5,"1,612.5",167.7,,
74.473,117.368,512.5,"1,612.5",170.6,,
74.403,116.565,537.5,"1,612.5",167.6,,
74.33,115.769,562.5,"1,612.5",163.1,,
74.254,114.981,587.5,"1,612.5",164.1,,
74.175,114.201,612.5,"1,612.5",171.2,,
74.093,113.429,637.5,"1,612.5",179.9,,
74.008,112.665,662.5,"1,612.5","9,999",,
73.921,111.909,687.5,"1,612.5",187.4,,
73.83,111.161,712.5,"1,612.5","9,999",,
73.738,110.422,737.5,"1,612.5","9,999",,
73.642,109.692,762.5,"1,612.5","9,999",,
73.544,108.97,787.5,"1,612.5",0,,
73.444,108.258,812.5,"1,612.5",178.2,,
73.341,107.554,837.5,"1,612.5",180.5,,
73.235,106.858,862.5,"1,612.5",182.9,,
73.127,106.172,887.5,"1,612.5","9,999",,
73.017,105.495,912.5,"1,612.5","9,999",,
72.905,104.826,937.5,"1,612.5","9,999",,
72.79,104.167,962.5,"1,612.5","9,999",,
72.673,103.517,987.5,"1,612.5","9,999",,
72.554,102.875,"1,012.5","1,612.5","9,999",,
72.433,102.242,"1,037.5","1,612.5","9,999",,
72.31,101.619,"1,062.5","1,612.5","9,999",,
72.185,101.004,"1,087.5","1,612.5","9,999",,
72.058,100.397,"1,112.5","1,612.5","9,999",,
71.929,99.8,"1,137.5","1,612.5","9,999",,
71.798,99.211,"1,162.5","1,612.5","9,999",,
71.666,98.631,"1,187.5","1,612.5","9,999",,
64.446,-170.597,"-2,287.5","1,637.5",-1,,
64.625,-170.895,"-2,262.5","1,637.5",-1,,
64.803,-171.198,"-2,237.5","1,637.5",-1,,
64.98,-171.506,"-2,212.5","1,637.5",-1,,
65.157,-171.817,"-2,187.5","1,637.5",-1,,
65.333,-172.134,"-2,162.5","1,637.5",-1,,
65.509,-172.455,"-2,137.5","1,637.5",-1,,
65.684,-172.781,"-2,112.5","1,637.5","9,999",,
65.858,-173.112,"-2,087.5","1,637.5","9,999",,
66.032,-173.447,"-2,062.5","1,637.5","9,999",,
66.204,-173.788,"-2,037.5","1,637.5","9,999",,
66.377,-174.134,"-2,012.5","1,637.5","9,999",,
66.548,-174.485,"-1,987.5","1,637.5","9,999",,
66.719,-174.841,"-1,962.5","1,637.5",0,,
66.889,-175.203,"-1,937.5","1,637.5",0,,
67.058,-175.57,"-1,912.5","1,637.5","9,999",,
67.226,-175.943,"-1,887.5","1,637.5","9,999",,
67.393,-176.322,"-1,862.5","1,637.5","9,999",,
67.56,-176.706,"-1,837.5","1,637.5","9,999",,
67.725,-177.096,"-1,812.5","1,637.5","9,999",,
67.89,-177.492,"-1,787.5","1,637.5","9,999",,
68.053,-177.894,"-1,762.5","1,637.5","9,999",,
68.216,-178.303,"-1,737.5","1,637.5","9,999",,
68.378,-178.717,"-1,712.5","1,637.5","9,999",,
68.538,-179.138,"-1,687.5","1,637.5","9,999",,
68.698,-179.566,"-1,662.5","1,637.5","9,999",,
68.856,-180,"-1,637.5","1,637.5","9,999",,
69.014,179.559,"-1,612.5","1,637.5",0,,
69.17,179.112,"-1,587.5","1,637.5",0,,
69.325,178.657,"-1,562.5","1,637.5",0,,
69.479,178.196,"-1,537.5","1,637.5",0,,
69.631,177.728,"-1,512.5","1,637.5",255.7,,
69.782,177.252,"-1,487.5","1,637.5",262.3,,
69.932,176.769,"-1,462.5","1,637.5",261.9,,
70.081,176.279,"-1,437.5","1,637.5",256.1,,
70.228,175.781,"-1,412.5","1,637.5",248.9,,
70.374,175.276,"-1,387.5","1,637.5",242.3,,
70.518,174.763,"-1,362.5","1,637.5",232.6,,
70.661,174.242,"-1,337.5","1,637.5",216.3,,
70.802,173.713,"-1,312.5","1,637.5",194.8,,
70.942,173.177,"-1,287.5","1,637.5",177.7,,
71.08,172.632,"-1,262.5","1,637.5",173.2,,
71.216,172.079,"-1,237.5","1,637.5",178.7,,
71.351,171.518,"-1,212.5","1,637.5",184.9,,
71.484,170.949,"-1,187.5","1,637.5",186.3,,
71.615,170.372,"-1,162.5","1,637.5",184.4,,
71.745,169.786,"-1,137.5","1,637.5",182.6,,
71.872,169.192,"-1,112.5","1,637.5",181.3,,
71.998,168.589,"-1,087.5","1,637.5",178,,
72.122,167.978,"-1,062.5","1,637.5",173.6,,
72.243,167.358,"-1,037.5","1,637.5",171.3,,
72.363,166.729,"-1,012.5","1,637.5",173.2,,
72.48,166.092,-987.5,"1,637.5",179.2,,
72.596,165.446,-962.5,"1,637.5",186.9,,
72.709,164.792,-937.5,"1,637.5",193.1,,
72.82,164.129,-912.5,"1,637.5",195.7,,
72.929,163.457,-887.5,"1,637.5",196.9,,
73.035,162.777,-862.5,"1,637.5",201.9,,
73.14,162.087,-837.5,"1,637.5",212.7,,
73.241,161.39,-812.5,"1,637.5",223.5,,
73.341,160.684,-787.5,"1,637.5",224.6,,
73.437,159.969,-762.5,"1,637.5",214,,
73.531,159.246,-737.5,"1,637.5",198,,
73.623,158.515,-712.5,"1,637.5",184,,
73.712,157.775,-687.5,"1,637.5",175.9,,
73.798,157.027,-662.5,"1,637.5",176.3,,
73.882,156.272,-637.5,"1,637.5",183.9,,
73.963,155.508,-612.5,"1,637.5",192.2,,
74.04,154.737,-587.5,"1,637.5",195.2,,
74.116,153.958,-562.5,"1,637.5",192.2,,
74.188,153.172,-537.5,"1,637.5",184.4,,
74.257,152.379,-512.5,"1,637.5",171.9,,
74.323,151.579,-487.5,"1,637.5",155.5,,
74.386,150.772,-462.5,"1,637.5",138.8,,
74.446,149.959,-437.5,"1,637.5",126.5,,
74.503,149.139,-412.5,"1,637.5",120.7,,
74.557,148.314,-387.5,"1,637.5",121.1,,
74.608,147.482,-362.5,"1,637.5",124.9,,
74.655,146.646,-337.5,"1,637.5",128.1,,
74.699,145.804,-312.5,"1,637.5",126.2,,
74.74,144.958,-287.5,"1,637.5",117.9,,
74.778,144.107,-262.5,"1,637.5",106.3,,
74.812,143.253,-237.5,"1,637.5",98.9,,
74.843,142.394,-212.5,"1,637.5","9,999",,
74.87,141.532,-187.5,"1,637.5","9,999",,
74.894,140.667,-162.5,"1,637.5","9,999",,
74.915,139.8,-137.5,"1,637.5","9,999",,
74.932,138.93,-112.5,"1,637.5","9,999",,
74.946,138.059,-87.5,"1,637.5","9,999",,
74.957,137.186,-62.5,"1,637.5","9,999",,
74.964,136.312,-37.5,"1,637.5",109.5,,
74.967,135.437,-12.5,"1,637.5",114.6,,
74.967,134.563,,12.5,"1,637.5",119.3,
74.964,133.688,,37.5,"1,637.5",122,
74.957,132.814,,62.5,"1,637.5",125.7,
74.946,131.941,,87.5,"1,637.5",132.5,
74.932,131.07,112.5,"1,637.5",141.2,,
74.915,130.2,137.5,"1,637.5",146.8,,
74.894,129.333,162.5,"1,637.5",146.3,,
74.87,128.468,187.5,"1,637.5",139.9,,
74.843,127.606,212.5,"1,637.5",131.1,,
74.812,126.747,237.5,"1,637.5",123,,
74.778,125.893,262.5,"1,637.5",119.3,,
74.74,125.042,287.5,"1,637.5",122.3,,
74.699,124.196,312.5,"1,637.5",130.6,,
74.655,123.354,337.5,"1,637.5",139.2,,
74.608,122.518,362.5,"1,637.5",143.4,,
74.557,121.686,387.5,"1,637.5",142.4,,
74.503,120.861,412.5,"1,637.5",140.9,,
74.446,120.041,437.5,"1,637.5",142.7,,
74.386,119.228,462.5,"1,637.5",149.4,,
74.323,118.421,487.5,"1,637.5",157.9,,
74.257,117.621,512.5,"1,637.5",163.8,,
74.188,116.828,537.5,"1,637.5",164.5,,
74.116,116.042,562.5,"1,637.5",164.4,,
74.04,115.263,587.5,"1,637.5",167.9,,
73.963,114.492,612.5,"1,637.5",175.1,,
73.882,113.728,637.5,"1,637.5",182.3,,
73.798,112.973,662.5,"1,637.5",0,,
73.712,112.225,687.5,"1,637.5",0,,
73.623,111.485,712.5,"1,637.5",0,,
73.531,110.754,737.5,"1,637.5","9,999",,
73.437,110.031,762.5,"1,637.5",0,,
73.341,109.316,787.5,"1,637.5",0,,
73.241,108.61,812.5,"1,637.5",0,,
73.14,107.913,837.5,"1,637.5",0,,
73.035,107.223,862.5,"1,637.5",0,,
72.929,106.543,887.5,"1,637.5",0,,
72.82,105.871,912.5,"1,637.5","9,999",,
72.709,105.208,937.5,"1,637.5","9,999",,
72.596,104.554,962.5,"1,637.5","9,999",,
72.48,103.908,987.5,"1,637.5","9,999",,
72.363,103.271,"1,012.5","1,637.5","9,999",,
72.243,102.642,"1,037.5","1,637.5","9,999",,
72.122,102.022,"1,062.5","1,637.5","9,999",,
71.998,101.411,"1,087.5","1,637.5","9,999",,
71.872,100.808,"1,112.5","1,637.5","9,999",,
71.745,100.214,"1,137.5","1,637.5","9,999",,
71.615,99.628,"1,162.5","1,637.5","9,999",,
71.484,99.051,"1,187.5","1,637.5","9,999",,
64.318,-171.009,"-2,287.5","1,662.5",-1,,
64.495,-171.309,"-2,262.5","1,662.5",-1,,
64.672,-171.613,"-2,237.5","1,662.5",-1,,
64.848,-171.922,"-2,212.5","1,662.5",-1,,
65.024,-172.235,"-2,187.5","1,662.5",-1,,
65.199,-172.553,"-2,162.5","1,662.5",-1,,
65.374,-172.875,"-2,137.5","1,662.5","9,999",,
65.548,-173.202,"-2,112.5","1,662.5","9,999",,
65.721,-173.534,"-2,087.5","1,662.5","9,999",,
65.893,-173.871,"-2,062.5","1,662.5","9,999",,
66.065,-174.213,"-2,037.5","1,662.5","9,999",,
66.236,-174.56,"-2,012.5","1,662.5","9,999",,
66.407,-174.912,"-1,987.5","1,662.5","9,999",,
66.576,-175.269,"-1,962.5","1,662.5","9,999",,
66.745,-175.632,"-1,937.5","1,662.5","9,999",,
66.913,-176,"-1,912.5","1,662.5","9,999",,
67.08,-176.373,"-1,887.5","1,662.5","9,999",,
67.246,-176.753,"-1,862.5","1,662.5","9,999",,
67.411,-177.138,"-1,837.5","1,662.5","9,999",,
67.575,-177.528,"-1,812.5","1,662.5","9,999",,
67.739,-177.925,"-1,787.5","1,662.5","9,999",,
67.901,-178.328,"-1,762.5","1,662.5","9,999",,
68.063,-178.736,"-1,737.5","1,662.5","9,999",,
68.223,-179.151,"-1,712.5","1,662.5","9,999",,
68.383,-179.572,"-1,687.5","1,662.5","9,999",,
68.541,-180,"-1,662.5","1,662.5","9,999",,
68.698,179.566,"-1,637.5","1,662.5","9,999",,
68.854,179.125,"-1,612.5","1,662.5","9,999",,
69.009,178.678,"-1,587.5","1,662.5","9,999",,
69.163,178.224,"-1,562.5","1,662.5","9,999",,
69.315,177.763,"-1,537.5","1,662.5","9,999",,
69.466,177.295,"-1,512.5","1,662.5","9,999",,
69.616,176.82,"-1,487.5","1,662.5",272.9,,
69.765,176.338,"-1,462.5","1,662.5",273.9,,
69.912,175.849,"-1,437.5","1,662.5",270.9,,
70.058,175.352,"-1,412.5","1,662.5",266.5,,
70.202,174.848,"-1,387.5","1,662.5",259.3,,
70.345,174.336,"-1,362.5","1,662.5",244.8,,
70.487,173.817,"-1,337.5","1,662.5",223.3,,
70.626,173.29,"-1,312.5","1,662.5",201.9,,
70.765,172.755,"-1,287.5","1,662.5",189.1,,
70.901,172.213,"-1,262.5","1,662.5",188.1,,
71.036,171.663,"-1,237.5","1,662.5",193.6,,
71.17,171.104,"-1,212.5","1,662.5",197.7,,
71.301,170.538,"-1,187.5","1,662.5",198.3,,
71.431,169.963,"-1,162.5","1,662.5",197.2,,
71.559,169.38,"-1,137.5","1,662.5",196.2,,
71.685,168.789,"-1,112.5","1,662.5",193.6,,
71.81,168.19,"-1,087.5","1,662.5",186.7,,
71.932,167.583,"-1,062.5","1,662.5",177.5,,
72.052,166.967,"-1,037.5","1,662.5",170.6,,
72.171,166.342,"-1,012.5","1,662.5",169.6,,
72.287,165.71,-987.5,"1,662.5",175.6,,
72.401,165.069,-962.5,"1,662.5",185.7,,
72.513,164.419,-937.5,"1,662.5",194.7,,
72.623,163.761,-912.5,"1,662.5",198,,
72.73,163.095,-887.5,"1,662.5",198.1,,
72.835,162.42,-862.5,"1,662.5",202.2,,
72.938,161.737,-837.5,"1,662.5",214.3,,
73.039,161.046,-812.5,"1,662.5",227.1,,
73.137,160.346,-787.5,"1,662.5",228.2,,
73.232,159.638,-762.5,"1,662.5",214.4,,
73.325,158.923,-737.5,"1,662.5",194.1,,
73.415,158.199,-712.5,"1,662.5",177,,
73.503,157.467,-687.5,"1,662.5",168.3,,
73.588,156.727,-662.5,"1,662.5",170.4,,
73.671,155.98,-637.5,"1,662.5",180.4,,
73.75,155.225,-612.5,"1,662.5",188.9,,
73.827,154.463,-587.5,"1,662.5",188.2,,
73.901,153.693,-562.5,"1,662.5",180.3,,
73.972,152.916,-537.5,"1,662.5",169.8,,
74.04,152.133,-512.5,"1,662.5",158.1,,
74.106,151.343,-487.5,"1,662.5",144.6,,
74.168,150.546,-462.5,"1,662.5",131.8,,
74.227,149.744,-437.5,"1,662.5",122.9,,
74.283,148.935,-412.5,"1,662.5",118.8,,
74.336,148.12,-387.5,"1,662.5",118.8,,
74.386,147.301,-362.5,"1,662.5",120.3,,
74.433,146.476,-337.5,"1,662.5",120.4,,
74.476,145.646,-312.5,"1,662.5",116.5,,
74.517,144.811,-287.5,"1,662.5",109.2,,
74.554,143.973,-262.5,"1,662.5",101.8,,
74.587,143.13,-237.5,"1,662.5",98.8,,
74.618,142.284,-212.5,"1,662.5",100.8,,
74.645,141.435,-187.5,"1,662.5",106.7,,
74.669,140.583,-162.5,"1,662.5",112.9,,
74.689,139.728,-137.5,"1,662.5","9,999",,
74.706,138.871,-112.5,"1,662.5","9,999",,
74.72,138.013,-87.5,"1,662.5","9,999",,
74.73,137.153,-62.5,"1,662.5",104,,
74.737,136.292,-37.5,"1,662.5",102.8,,
74.74,135.431,-12.5,"1,662.5",104.3,,
74.74,134.569,,12.5,"1,662.5",107,
74.737,133.708,,37.5,"1,662.5",110.7,
74.73,132.847,,62.5,"1,662.5",116.6,
74.72,131.987,,87.5,"1,662.5",125.7,
74.706,131.129,112.5,"1,662.5",135.8,,
74.689,130.272,137.5,"1,662.5",142.1,,
74.669,129.417,162.5,"1,662.5",141.1,,
74.645,128.565,187.5,"1,662.5",133.4,,
74.618,127.716,212.5,"1,662.5",123.4,,
74.587,126.87,237.5,"1,662.5",115,,
74.554,126.027,262.5,"1,662.5",111.4,,
74.517,125.189,287.5,"1,662.5",114.3,,
74.476,124.354,312.5,"1,662.5",122.7,,
74.433,123.524,337.5,"1,662.5",132,,
74.386,122.699,362.5,"1,662.5",136.7,,
74.336,121.88,387.5,"1,662.5",135.4,,
74.283,121.065,412.5,"1,662.5",131.9,,
74.227,120.256,437.5,"1,662.5",131.4,,
74.168,119.454,462.5,"1,662.5",136.5,,
74.106,118.657,487.5,"1,662.5",144.6,,
74.04,117.867,512.5,"1,662.5",151.4,,
73.972,117.084,537.5,"1,662.5",155.2,,
73.901,116.307,562.5,"1,662.5",158.6,,
73.827,115.537,587.5,"1,662.5",165.1,,
73.75,114.775,612.5,"1,662.5",173.8,,
73.671,114.02,637.5,"1,662.5",180.8,,
73.588,113.273,662.5,"1,662.5",0,,
73.503,112.533,687.5,"1,662.5","9,999",,
73.415,111.801,712.5,"1,662.5","9,999",,
73.325,111.077,737.5,"1,662.5","9,999",,
73.232,110.362,762.5,"1,662.5","9,999",,
73.137,109.654,787.5,"1,662.5","9,999",,
73.039,108.954,812.5,"1,662.5","9,999",,
72.938,108.263,837.5,"1,662.5","9,999",,
72.835,107.58,862.5,"1,662.5","9,999",,
72.73,106.905,887.5,"1,662.5","9,999",,
72.623,106.239,912.5,"1,662.5","9,999",,
72.513,105.581,937.5,"1,662.5","9,999",,
72.401,104.931,962.5,"1,662.5","9,999",,
72.287,104.29,987.5,"1,662.5","9,999",,
72.171,103.658,"1,012.5","1,662.5","9,999",,
72.052,103.033,"1,037.5","1,662.5","9,999",,
71.932,102.417,"1,062.5","1,662.5","9,999",,
71.81,101.81,"1,087.5","1,662.5","9,999",,
71.685,101.211,"1,112.5","1,662.5","9,999",,
71.559,100.62,"1,137.5","1,662.5","9,999",,
71.431,100.037,"1,162.5","1,662.5","9,999",,
71.301,99.462,"1,187.5","1,662.5","9,999",,
64.188,-171.416,"-2,287.5","1,687.5",-1,,
64.364,-171.718,"-2,262.5","1,687.5",-1,,
64.54,-172.023,"-2,237.5","1,687.5",-1,,
64.716,-172.333,"-2,212.5","1,687.5",-1,,
64.89,-172.648,"-2,187.5","1,687.5",-1,,
65.064,-172.967,"-2,162.5","1,687.5","9,999",,
65.238,-173.29,"-2,137.5","1,687.5","9,999",,
65.411,-173.618,"-2,112.5","1,687.5","9,999",,
